"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date",":LABEL","id:ID"
"hu3767","Handling Unit","","","","","","","ENTITY","42346"
"hu3769","Handling Unit","","","","","","","ENTITY","42347"
"hu3773","Handling Unit","","","","","","","ENTITY","42348"
"hu3771","Handling Unit","","","","","","","ENTITY","42349"
"hu3770","Handling Unit","","","","","","","ENTITY","42350"
"hu3762","Handling Unit","","","","","","","ENTITY","42351"
"hu3768","Handling Unit","","","","","","","ENTITY","42352"
"hu3766","Handling Unit","","","","","","","ENTITY","42353"
"hu3775","Handling Unit","","","","","","","ENTITY","42354"
"hu3765","Handling Unit","","","","","","","ENTITY","42355"
"hu3781","Handling Unit","","","","","","","ENTITY","42356"
"hu3764","Handling Unit","","","","","","","ENTITY","42357"
"hu3776","Handling Unit","","","","","","","ENTITY","42358"
"hu3785","Handling Unit","","","","","","","ENTITY","42359"
"hu3783","Handling Unit","","","","","","","ENTITY","42360"
"hu3784","Handling Unit","","","","","","","ENTITY","42361"
"hu3761","Handling Unit","","","","","","","ENTITY","42362"
"hu3774","Handling Unit","","","","","","","ENTITY","42363"
"hu3780","Handling Unit","","","","","","","ENTITY","42364"
"hu3782","Handling Unit","","","","","","","ENTITY","42365"
"hu3778","Handling Unit","","","","","","","ENTITY","42366"
"hu3779","Handling Unit","","","","","","","ENTITY","42367"
"hu3789","Handling Unit","","","","","","","ENTITY","42368"
"hu3790","Handling Unit","","","","","","","ENTITY","42369"
"hu3777","Handling Unit","","","","","","","ENTITY","42370"
"hu3786","Handling Unit","","","","","","","ENTITY","42371"
"hu3788","Handling Unit","","","","","","","ENTITY","42372"
"hu3793","Handling Unit","","","","","","","ENTITY","42373"
"hu3772","Handling Unit","","","","","","","ENTITY","42374"
"hu3787","Handling Unit","","","","","","","ENTITY","42375"
"hu3791","Handling Unit","","","","","","","ENTITY","42376"
"hu3792","Handling Unit","","","","","","","ENTITY","42377"
"hu3746","Handling Unit","","","","","","","ENTITY","42378"
"hu3795","Handling Unit","","","","","","","ENTITY","42379"
"hu3794","Handling Unit","","","","","","","ENTITY","42380"
"hu3796","Handling Unit","","","","","","","ENTITY","42381"
"hu3797","Handling Unit","","","","","","","ENTITY","42382"
"hu3800","Handling Unit","","","","","","","ENTITY","42383"
"hu3803","Handling Unit","","","","","","","ENTITY","42384"
"hu3798","Handling Unit","","","","","","","ENTITY","42385"
"hu3801","Handling Unit","","","","","","","ENTITY","42386"
"hu3802","Handling Unit","","","","","","","ENTITY","42387"
"hu3799","Handling Unit","","","","","","","ENTITY","42388"
"hu3812","Handling Unit","","","","","","","ENTITY","42389"
"hu3817","Handling Unit","","","","","","","ENTITY","42390"
"hu3814","Handling Unit","","","","","","","ENTITY","42391"
"hu3804","Handling Unit","","","","","","","ENTITY","42392"
"hu3823","Handling Unit","","","","","","","ENTITY","42393"
"hu3810","Handling Unit","","","","","","","ENTITY","42394"
"hu3820","Handling Unit","","","","","","","ENTITY","42395"
"hu3818","Handling Unit","","","","","","","ENTITY","42396"
"hu3806","Handling Unit","","","","","","","ENTITY","42397"
"hu3809","Handling Unit","","","","","","","ENTITY","42398"
"hu3824","Handling Unit","","","","","","","ENTITY","42399"
"hu3816","Handling Unit","","","","","","","ENTITY","42400"
"hu3815","Handling Unit","","","","","","","ENTITY","42401"
"hu3819","Handling Unit","","","","","","","ENTITY","42402"
"hu3807","Handling Unit","","","","","","","ENTITY","42403"
"hu3805","Handling Unit","","","","","","","ENTITY","42404"
"hu3822","Handling Unit","","","","","","","ENTITY","42405"
"hu3808","Handling Unit","","","","","","","ENTITY","42406"
"hu3821","Handling Unit","","","","","","","ENTITY","42407"
"hu3813","Handling Unit","","","","","","","ENTITY","42408"
"hu3825","Handling Unit","","","","","","","ENTITY","42409"
"hu3828","Handling Unit","","","","","","","ENTITY","42410"
"hu3836","Handling Unit","","","","","","","ENTITY","42411"
"hu3839","Handling Unit","","","","","","","ENTITY","42412"
"hu3827","Handling Unit","","","","","","","ENTITY","42413"
"hu3841","Handling Unit","","","","","","","ENTITY","42414"
"hu3831","Handling Unit","","","","","","","ENTITY","42415"
"hu3830","Handling Unit","","","","","","","ENTITY","42416"
"hu3838","Handling Unit","","","","","","","ENTITY","42417"
"hu3834","Handling Unit","","","","","","","ENTITY","42418"
"hu3832","Handling Unit","","","","","","","ENTITY","42419"
"hu3842","Handling Unit","","","","","","","ENTITY","42420"
"hu3835","Handling Unit","","","","","","","ENTITY","42421"
"hu3826","Handling Unit","","","","","","","ENTITY","42422"
"hu3829","Handling Unit","","","","","","","ENTITY","42423"
"hu3811","Handling Unit","","","","","","","ENTITY","42424"
"hu3837","Handling Unit","","","","","","","ENTITY","42425"
"hu3833","Handling Unit","","","","","","","ENTITY","42426"
"hu3840","Handling Unit","","","","","","","ENTITY","42427"
"hu3846","Handling Unit","","","","","","","ENTITY","42428"
"hu3850","Handling Unit","","","","","","","ENTITY","42429"
"hu3853","Handling Unit","","","","","","","ENTITY","42430"
"hu3851","Handling Unit","","","","","","","ENTITY","42431"
"hu3847","Handling Unit","","","","","","","ENTITY","42432"
"hu3854","Handling Unit","","","","","","","ENTITY","42433"
"hu3848","Handling Unit","","","","","","","ENTITY","42434"
"hu3844","Handling Unit","","","","","","","ENTITY","42435"
"hu3843","Handling Unit","","","","","","","ENTITY","42436"
"hu3849","Handling Unit","","","","","","","ENTITY","42437"
"hu3852","Handling Unit","","","","","","","ENTITY","42438"
"hu3845","Handling Unit","","","","","","","ENTITY","42439"
"hu3857","Handling Unit","","","","","","","ENTITY","42440"
"hu3859","Handling Unit","","","","","","","ENTITY","42441"
"hu3855","Handling Unit","","","","","","","ENTITY","42442"
"hu3862","Handling Unit","","","","","","","ENTITY","42443"
"hu3863","Handling Unit","","","","","","","ENTITY","42444"
"hu3858","Handling Unit","","","","","","","ENTITY","42445"
"hu3861","Handling Unit","","","","","","","ENTITY","42446"
"hu3866","Handling Unit","","","","","","","ENTITY","42447"
"hu3865","Handling Unit","","","","","","","ENTITY","42448"
"hu3856","Handling Unit","","","","","","","ENTITY","42449"
"hu3864","Handling Unit","","","","","","","ENTITY","42450"
"hu3860","Handling Unit","","","","","","","ENTITY","42451"
"hu3867","Handling Unit","","","","","","","ENTITY","42452"
"hu3870","Handling Unit","","","","","","","ENTITY","42453"
"hu3872","Handling Unit","","","","","","","ENTITY","42454"
"hu3873","Handling Unit","","","","","","","ENTITY","42455"
"hu3869","Handling Unit","","","","","","","ENTITY","42456"
"hu3868","Handling Unit","","","","","","","ENTITY","42457"
"hu3871","Handling Unit","","","","","","","ENTITY","42458"
"hu3876","Handling Unit","","","","","","","ENTITY","42459"
"hu3881","Handling Unit","","","","","","","ENTITY","42460"
"hu3891","Handling Unit","","","","","","","ENTITY","42461"
"hu3890","Handling Unit","","","","","","","ENTITY","42462"
"hu3897","Handling Unit","","","","","","","ENTITY","42463"
"hu3879","Handling Unit","","","","","","","ENTITY","42464"
"hu3887","Handling Unit","","","","","","","ENTITY","42465"
"hu3886","Handling Unit","","","","","","","ENTITY","42466"
"hu3885","Handling Unit","","","","","","","ENTITY","42467"
"hu3893","Handling Unit","","","","","","","ENTITY","42468"
"hu3889","Handling Unit","","","","","","","ENTITY","42469"
"hu3883","Handling Unit","","","","","","","ENTITY","42470"
"hu3884","Handling Unit","","","","","","","ENTITY","42471"
"hu3880","Handling Unit","","","","","","","ENTITY","42472"
"hu3877","Handling Unit","","","","","","","ENTITY","42473"
"hu3895","Handling Unit","","","","","","","ENTITY","42474"
"hu3874","Handling Unit","","","","","","","ENTITY","42475"
"hu3892","Handling Unit","","","","","","","ENTITY","42476"
"hu3882","Handling Unit","","","","","","","ENTITY","42477"
"hu3878","Handling Unit","","","","","","","ENTITY","42478"
"hu3896","Handling Unit","","","","","","","ENTITY","42479"
"hu3899","Handling Unit","","","","","","","ENTITY","42480"
"hu3875","Handling Unit","","","","","","","ENTITY","42481"
"hu3900","Handling Unit","","","","","","","ENTITY","42482"
"hu3888","Handling Unit","","","","","","","ENTITY","42483"
"hu3894","Handling Unit","","","","","","","ENTITY","42484"
"hu3898","Handling Unit","","","","","","","ENTITY","42485"
"hu3904","Handling Unit","","","","","","","ENTITY","42486"
"hu3905","Handling Unit","","","","","","","ENTITY","42487"
"hu3902","Handling Unit","","","","","","","ENTITY","42488"
"hu3901","Handling Unit","","","","","","","ENTITY","42489"
"hu3903","Handling Unit","","","","","","","ENTITY","42490"
"hu3908","Handling Unit","","","","","","","ENTITY","42491"
"hu3909","Handling Unit","","","","","","","ENTITY","42492"
"hu3907","Handling Unit","","","","","","","ENTITY","42493"
"hu3910","Handling Unit","","","","","","","ENTITY","42494"
"hu3911","Handling Unit","","","","","","","ENTITY","42495"
"hu3912","Handling Unit","","","","","","","ENTITY","42496"
"hu3906","Handling Unit","","","","","","","ENTITY","42497"
"hu3914","Handling Unit","","","","","","","ENTITY","42498"
"hu3930","Handling Unit","","","","","","","ENTITY","42499"
"hu3916","Handling Unit","","","","","","","ENTITY","42500"
"hu3928","Handling Unit","","","","","","","ENTITY","42501"
"hu3913","Handling Unit","","","","","","","ENTITY","42502"
"hu3919","Handling Unit","","","","","","","ENTITY","42503"
"hu3915","Handling Unit","","","","","","","ENTITY","42504"
"hu3920","Handling Unit","","","","","","","ENTITY","42505"
"hu3929","Handling Unit","","","","","","","ENTITY","42506"
"hu3917","Handling Unit","","","","","","","ENTITY","42507"
"hu3922","Handling Unit","","","","","","","ENTITY","42508"
"hu3921","Handling Unit","","","","","","","ENTITY","42509"
"hu3923","Handling Unit","","","","","","","ENTITY","42510"
"hu3927","Handling Unit","","","","","","","ENTITY","42511"
"hu3926","Handling Unit","","","","","","","ENTITY","42512"
"hu3918","Handling Unit","","","","","","","ENTITY","42513"
"hu3924","Handling Unit","","","","","","","ENTITY","42514"
"hu3925","Handling Unit","","","","","","","ENTITY","42515"
"hu3934","Handling Unit","","","","","","","ENTITY","42516"
"hu3935","Handling Unit","","","","","","","ENTITY","42517"
"hu3932","Handling Unit","","","","","","","ENTITY","42518"
"hu3949","Handling Unit","","","","","","","ENTITY","42519"
"hu3939","Handling Unit","","","","","","","ENTITY","42520"
"hu3959","Handling Unit","","","","","","","ENTITY","42521"
"hu3957","Handling Unit","","","","","","","ENTITY","42522"
"hu3955","Handling Unit","","","","","","","ENTITY","42523"
"hu3946","Handling Unit","","","","","","","ENTITY","42524"
"hu3938","Handling Unit","","","","","","","ENTITY","42525"
"hu3951","Handling Unit","","","","","","","ENTITY","42526"
"hu3943","Handling Unit","","","","","","","ENTITY","42527"
"hu3952","Handling Unit","","","","","","","ENTITY","42528"
"hu3950","Handling Unit","","","","","","","ENTITY","42529"
"hu3945","Handling Unit","","","","","","","ENTITY","42530"
"hu3960","Handling Unit","","","","","","","ENTITY","42531"
"hu3941","Handling Unit","","","","","","","ENTITY","42532"
"hu3936","Handling Unit","","","","","","","ENTITY","42533"
"hu3937","Handling Unit","","","","","","","ENTITY","42534"
"hu3940","Handling Unit","","","","","","","ENTITY","42535"
"hu3948","Handling Unit","","","","","","","ENTITY","42536"
"hu3942","Handling Unit","","","","","","","ENTITY","42537"
"hu3962","Handling Unit","","","","","","","ENTITY","42538"
"hu3958","Handling Unit","","","","","","","ENTITY","42539"
"hu3956","Handling Unit","","","","","","","ENTITY","42540"
"hu3947","Handling Unit","","","","","","","ENTITY","42541"
"hu3954","Handling Unit","","","","","","","ENTITY","42542"
"hu3944","Handling Unit","","","","","","","ENTITY","42543"
"hu3965","Handling Unit","","","","","","","ENTITY","42544"
"hu3933","Handling Unit","","","","","","","ENTITY","42545"
"hu3964","Handling Unit","","","","","","","ENTITY","42546"
"hu3961","Handling Unit","","","","","","","ENTITY","42547"
"hu3966","Handling Unit","","","","","","","ENTITY","42548"
"hu3970","Handling Unit","","","","","","","ENTITY","42549"
"hu3953","Handling Unit","","","","","","","ENTITY","42550"
"hu3978","Handling Unit","","","","","","","ENTITY","42551"
"hu3967","Handling Unit","","","","","","","ENTITY","42552"
"hu3963","Handling Unit","","","","","","","ENTITY","42553"
"hu3976","Handling Unit","","","","","","","ENTITY","42554"
"hu3975","Handling Unit","","","","","","","ENTITY","42555"
"hu3971","Handling Unit","","","","","","","ENTITY","42556"
"hu3977","Handling Unit","","","","","","","ENTITY","42557"
"hu3974","Handling Unit","","","","","","","ENTITY","42558"
"hu3973","Handling Unit","","","","","","","ENTITY","42559"
"hu3968","Handling Unit","","","","","","","ENTITY","42560"
"hu3982","Handling Unit","","","","","","","ENTITY","42561"
"hu3979","Handling Unit","","","","","","","ENTITY","42562"
"hu3983","Handling Unit","","","","","","","ENTITY","42563"
"hu3972","Handling Unit","","","","","","","ENTITY","42564"
"hu3969","Handling Unit","","","","","","","ENTITY","42565"
"hu3984","Handling Unit","","","","","","","ENTITY","42566"
"hu3980","Handling Unit","","","","","","","ENTITY","42567"
"hu3931","Handling Unit","","","","","","","ENTITY","42568"
"hu3981","Handling Unit","","","","","","","ENTITY","42569"
"hu3989","Handling Unit","","","","","","","ENTITY","42570"
"hu3990","Handling Unit","","","","","","","ENTITY","42571"
"hu3986","Handling Unit","","","","","","","ENTITY","42572"
"hu3987","Handling Unit","","","","","","","ENTITY","42573"
"hu3985","Handling Unit","","","","","","","ENTITY","42574"
"hu3988","Handling Unit","","","","","","","ENTITY","42575"
"hu3994","Handling Unit","","","","","","","ENTITY","42576"
"hu3993","Handling Unit","","","","","","","ENTITY","42577"
"hu3992","Handling Unit","","","","","","","ENTITY","42578"
"hu3996","Handling Unit","","","","","","","ENTITY","42579"
"hu3995","Handling Unit","","","","","","","ENTITY","42580"
"hu4002","Handling Unit","","","","","","","ENTITY","42581"
"hu4003","Handling Unit","","","","","","","ENTITY","42582"
"hu4007","Handling Unit","","","","","","","ENTITY","42583"
"hu4006","Handling Unit","","","","","","","ENTITY","42584"
"hu4009","Handling Unit","","","","","","","ENTITY","42585"
"hu4008","Handling Unit","","","","","","","ENTITY","42586"
"hu4004","Handling Unit","","","","","","","ENTITY","42587"
"hu4016","Handling Unit","","","","","","","ENTITY","42588"
"hu3998","Handling Unit","","","","","","","ENTITY","42589"
"hu3991","Handling Unit","","","","","","","ENTITY","42590"
"hu4012","Handling Unit","","","","","","","ENTITY","42591"
"hu4021","Handling Unit","","","","","","","ENTITY","42592"
"hu4019","Handling Unit","","","","","","","ENTITY","42593"
"hu3999","Handling Unit","","","","","","","ENTITY","42594"
"hu4017","Handling Unit","","","","","","","ENTITY","42595"
"hu4015","Handling Unit","","","","","","","ENTITY","42596"
"hu4022","Handling Unit","","","","","","","ENTITY","42597"
"hu4001","Handling Unit","","","","","","","ENTITY","42598"
"hu4018","Handling Unit","","","","","","","ENTITY","42599"
"hu4011","Handling Unit","","","","","","","ENTITY","42600"
"hu4023","Handling Unit","","","","","","","ENTITY","42601"
"hu4024","Handling Unit","","","","","","","ENTITY","42602"
"hu4005","Handling Unit","","","","","","","ENTITY","42603"
