"EventID","timestamp","Activity",":LABEL","id:ID"
"collect_hu6810","2024-03-06 10:48:54+00:00","Collect Goods","EVENT","22779"
"load_truck_hu6821","2024-03-06 10:48:54+00:00","Load Truck","EVENT","22780"
"load_truck_hu6810","2024-03-06 10:49:33+00:00","Load Truck","EVENT","22781"
"drive_term_cr1288","2024-03-06 12:37:39+00:00","Drive to Terminal","EVENT","22782"
"weigh_cr1288","2024-03-06 12:42:44+00:00","Weigh","EVENT","22783"
"stock_cr1288","2024-03-06 12:44:08+00:00","Place in Stock","EVENT","22784"
"drive_term_cr1298","2024-03-06 12:52:23+00:00","Drive to Terminal","EVENT","22785"
"drive_term_cr1287","2024-03-06 12:55:52+00:00","Drive to Terminal","EVENT","22786"
"weigh_cr1287","2024-03-06 12:57:55+00:00","Weigh","EVENT","22787"
"weigh_cr1298","2024-03-06 12:59:28+00:00","Weigh","EVENT","22788"
"stock_cr1298","2024-03-06 14:00:31+00:00","Place in Stock","EVENT","22789"
"stock_cr1287","2024-03-06 14:01:10+00:00","Place in Stock","EVENT","22790"
"pick_cr1306","2024-03-06 14:11:43+00:00","Pick Up Empty Container","EVENT","22791"
"collect_hu6827","2024-03-06 14:11:43+00:00","Collect Goods","EVENT","22792"
"collect_hu6826","2024-03-06 14:17:24+00:00","Collect Goods","EVENT","22793"
"collect_hu6824","2024-03-06 14:17:57+00:00","Collect Goods","EVENT","22794"
"collect_hu6823","2024-03-06 14:19:12+00:00","Collect Goods","EVENT","22795"
"collect_hu6822","2024-03-06 14:20:04+00:00","Collect Goods","EVENT","22796"
"collect_hu6825","2024-03-06 14:26:38+00:00","Collect Goods","EVENT","22797"
"load_truck_hu6823","2024-03-06 14:31:30+00:00","Load Truck","EVENT","22798"
"load_truck_hu6825","2024-03-06 14:32:24+00:00","Load Truck","EVENT","22799"
"load_truck_hu6827","2024-03-06 14:33:39+00:00","Load Truck","EVENT","22800"
"load_truck_hu6824","2024-03-06 14:38:02+00:00","Load Truck","EVENT","22801"
"load_truck_hu6822","2024-03-06 14:38:47+00:00","Load Truck","EVENT","22802"
"load_truck_hu6826","2024-03-06 14:40:39+00:00","Load Truck","EVENT","22803"
"drive_term_cr1306","2024-03-06 14:55:04+00:00","Drive to Terminal","EVENT","22804"
"weigh_cr1306","2024-03-06 14:59:04+00:00","Weigh","EVENT","22805"
"pick_cr1305","2024-03-06 15:28:34+00:00","Pick Up Empty Container","EVENT","22806"
"collect_hu6829","2024-03-06 15:28:34+00:00","Collect Goods","EVENT","22807"
"collect_hu6831","2024-03-06 15:31:10+00:00","Collect Goods","EVENT","22808"
"collect_hu6832","2024-03-06 15:34:29+00:00","Collect Goods","EVENT","22809"
"collect_hu6828","2024-03-06 15:36:27+00:00","Collect Goods","EVENT","22810"
"collect_hu6833","2024-03-06 15:43:48+00:00","Collect Goods","EVENT","22811"
"collect_hu6830","2024-03-06 15:46:31+00:00","Collect Goods","EVENT","22812"
"load_truck_hu6828","2024-03-06 15:53:44+00:00","Load Truck","EVENT","22813"
"load_truck_hu6832","2024-03-06 15:55:10+00:00","Load Truck","EVENT","22814"
"load_truck_hu6831","2024-03-06 15:56:21+00:00","Load Truck","EVENT","22815"
"load_truck_hu6829","2024-03-06 15:57:29+00:00","Load Truck","EVENT","22816"
"stock_cr1306","2024-03-06 16:02:01+00:00","Place in Stock","EVENT","22817"
"reg_co383","2024-03-06 16:23:02+00:00","Register Customer Order","EVENT","22818"
"load_truck_hu6833","2024-03-06 17:06:44+00:00","Load Truck","EVENT","22819"
"load_truck_hu6830","2024-03-06 17:19:45+00:00","Load Truck","EVENT","22820"
"pick_cr1285","2024-03-06 19:16:53+00:00","Pick Up Empty Container","EVENT","22821"
"collect_hu6838","2024-03-06 19:16:53+00:00","Collect Goods","EVENT","22822"
"pick_cr1266","2024-03-06 20:37:37+00:00","Pick Up Empty Container","EVENT","22823"
"pick_cr1295","2024-03-06 23:59:16+00:00","Pick Up Empty Container","EVENT","22824"
"pick_cr1307","2024-03-07 02:42:50+00:00","Pick Up Empty Container","EVENT","22825"
"collect_hu6835","2024-03-07 06:29:02+00:00","Collect Goods","EVENT","22826"
"collect_hu6848","2024-03-07 06:30:31+00:00","Collect Goods","EVENT","22827"
"to_bay_cr1270","2024-03-07 06:32:14+00:00","Bring to Loading Bay","EVENT","22828"
"to_bay_cr1272","2024-03-07 06:32:56+00:00","Bring to Loading Bay","EVENT","22829"
"to_bay_cr1269","2024-03-07 06:33:07+00:00","Bring to Loading Bay","EVENT","22830"
"collect_hu6850","2024-03-07 06:36:51+00:00","Collect Goods","EVENT","22831"
"load_veh_cr1270","2024-03-07 06:39:03+00:00","Load to Vehicle","EVENT","22832"
"collect_hu6840","2024-03-07 06:42:10+00:00","Collect Goods","EVENT","22833"
"load_veh_cr1272","2024-03-07 06:42:11+00:00","Load to Vehicle","EVENT","22834"
"to_bay_cr1260","2024-03-07 06:45:30+00:00","Bring to Loading Bay","EVENT","22835"
"to_bay_cr1271","2024-03-07 06:46:07+00:00","Bring to Loading Bay","EVENT","22836"
"load_veh_cr1269","2024-03-07 06:52:42+00:00","Load to Vehicle","EVENT","22837"
"collect_hu6845","2024-03-07 06:55:24+00:00","Collect Goods","EVENT","22838"
"load_veh_cr1260","2024-03-07 06:56:24+00:00","Load to Vehicle","EVENT","22839"
"load_truck_hu6835","2024-03-07 06:57:37+00:00","Load Truck","EVENT","22840"
"to_bay_cr1246","2024-03-07 06:57:40+00:00","Bring to Loading Bay","EVENT","22841"
"drive_term_cr1305","2024-03-07 07:03:46+00:00","Drive to Terminal","EVENT","22842"
"load_truck_hu6848","2024-03-07 07:37:46+00:00","Load Truck","EVENT","22843"
"load_truck_hu6850","2024-03-07 07:38:52+00:00","Load Truck","EVENT","22844"
"to_bay_cr1259","2024-03-07 08:00:14+00:00","Bring to Loading Bay","EVENT","22845"
"collect_hu6847","2024-03-07 08:03:46+00:00","Collect Goods","EVENT","22846"
"collect_hu6853","2024-03-07 08:04:22+00:00","Collect Goods","EVENT","22847"
"load_truck_hu6847","2024-03-07 08:04:22+00:00","Load Truck","EVENT","22848"
"load_truck_hu6838","2024-03-07 08:04:35+00:00","Load Truck","EVENT","22849"
"load_veh_cr1271","2024-03-07 08:06:15+00:00","Load to Vehicle","EVENT","22850"
"collect_hu6834","2024-03-07 08:06:17+00:00","Collect Goods","EVENT","22851"
"load_veh_cr1259","2024-03-07 08:07:07+00:00","Load to Vehicle","EVENT","22852"
"weigh_cr1305","2024-03-07 08:08:23+00:00","Weigh","EVENT","22853"
"load_veh_cr1246","2024-03-07 08:08:23+00:00","Load to Vehicle","EVENT","22854"
"collect_hu6843","2024-03-07 08:08:34+00:00","Collect Goods","EVENT","22855"
"load_truck_hu6834","2024-03-07 08:08:34+00:00","Load Truck","EVENT","22856"
"to_bay_cr1309","2024-03-07 08:08:56+00:00","Bring to Loading Bay","EVENT","22857"
"pick_cr1292","2024-03-07 08:09:14+00:00","Pick Up Empty Container","EVENT","22858"
"to_bay_cr1245","2024-03-07 08:09:16+00:00","Bring to Loading Bay","EVENT","22859"
"load_veh_cr1309","2024-03-07 08:10:14+00:00","Load to Vehicle","EVENT","22860"
"stock_cr1305","2024-03-07 08:11:24+00:00","Place in Stock","EVENT","22861"
"to_bay_cr1244","2024-03-07 08:11:39+00:00","Bring to Loading Bay","EVENT","22862"
"collect_hu6861","2024-03-07 08:11:40+00:00","Collect Goods","EVENT","22863"
"to_bay_cr1257","2024-03-07 08:12:38+00:00","Bring to Loading Bay","EVENT","22864"
"collect_hu6846","2024-03-07 08:14:33+00:00","Collect Goods","EVENT","22865"
"collect_hu6837","2024-03-07 08:15:32+00:00","Collect Goods","EVENT","22866"
"load_truck_hu6846","2024-03-07 08:15:32+00:00","Load Truck","EVENT","22867"
"collect_hu6856","2024-03-07 08:17:02+00:00","Collect Goods","EVENT","22868"
"load_truck_hu6837","2024-03-07 08:17:02+00:00","Load Truck","EVENT","22869"
"load_veh_cr1245","2024-03-07 08:17:14+00:00","Load to Vehicle","EVENT","22870"
"collect_hu6859","2024-03-07 08:19:45+00:00","Collect Goods","EVENT","22871"
"to_bay_cr1273","2024-03-07 08:20:57+00:00","Bring to Loading Bay","EVENT","22872"
"load_veh_cr1244","2024-03-07 08:21:20+00:00","Load to Vehicle","EVENT","22873"
"collect_hu6852","2024-03-07 08:21:43+00:00","Collect Goods","EVENT","22874"
"collect_hu6854","2024-03-07 08:22:15+00:00","Collect Goods","EVENT","22875"
"collect_hu6860","2024-03-07 08:23:03+00:00","Collect Goods","EVENT","22876"
"load_veh_cr1257","2024-03-07 08:23:22+00:00","Load to Vehicle","EVENT","22877"
"collect_hu6842","2024-03-07 08:25:01+00:00","Collect Goods","EVENT","22878"
"load_veh_cr1273","2024-03-07 08:27:18+00:00","Load to Vehicle","EVENT","22879"
"load_truck_hu6856","2024-03-07 08:29:23+00:00","Load Truck","EVENT","22880"
"collect_hu6839","2024-03-07 08:29:26+00:00","Collect Goods","EVENT","22881"
"load_truck_hu6860","2024-03-07 08:32:09+00:00","Load Truck","EVENT","22882"
"collect_hu6857","2024-03-07 08:32:20+00:00","Collect Goods","EVENT","22883"
"load_truck_hu6839","2024-03-07 08:32:20+00:00","Load Truck","EVENT","22884"
"collect_hu6836","2024-03-07 08:33:31+00:00","Collect Goods","EVENT","22885"
"load_truck_hu6861","2024-03-07 08:33:54+00:00","Load Truck","EVENT","22886"
"load_truck_hu6859","2024-03-07 08:36:44+00:00","Load Truck","EVENT","22887"
"load_truck_hu6857","2024-03-07 08:37:52+00:00","Load Truck","EVENT","22888"
"collect_hu6844","2024-03-07 08:40:37+00:00","Collect Goods","EVENT","22889"
"load_truck_hu6836","2024-03-07 08:40:37+00:00","Load Truck","EVENT","22890"
"collect_hu6849","2024-03-07 08:43:06+00:00","Collect Goods","EVENT","22891"
"collect_hu6841","2024-03-07 08:45:44+00:00","Collect Goods","EVENT","22892"
"load_truck_hu6849","2024-03-07 08:45:44+00:00","Load Truck","EVENT","22893"
"collect_hu6855","2024-03-07 08:46:30+00:00","Collect Goods","EVENT","22894"
"collect_hu6851","2024-03-07 08:47:53+00:00","Collect Goods","EVENT","22895"
"load_truck_hu6840","2024-03-07 08:52:31+00:00","Load Truck","EVENT","22896"
"load_truck_hu6845","2024-03-07 08:55:05+00:00","Load Truck","EVENT","22897"
"collect_hu6858","2024-03-07 08:55:35+00:00","Collect Goods","EVENT","22898"
"load_truck_hu6851","2024-03-07 08:55:35+00:00","Load Truck","EVENT","22899"
"load_truck_hu6858","2024-03-07 08:56:33+00:00","Load Truck","EVENT","22900"
"load_truck_hu6842","2024-03-07 08:56:38+00:00","Load Truck","EVENT","22901"
"load_truck_hu6853","2024-03-07 08:57:01+00:00","Load Truck","EVENT","22902"
"load_truck_hu6855","2024-03-07 08:58:04+00:00","Load Truck","EVENT","22903"
"load_truck_hu6841","2024-03-07 08:58:27+00:00","Load Truck","EVENT","22904"
"load_truck_hu6854","2024-03-07 09:58:52+00:00","Load Truck","EVENT","22905"
"load_truck_hu6844","2024-03-07 10:00:02+00:00","Load Truck","EVENT","22906"
"load_truck_hu6843","2024-03-07 10:02:31+00:00","Load Truck","EVENT","22907"
"drive_term_cr1285","2024-03-07 10:04:48+00:00","Drive to Terminal","EVENT","22908"
"weigh_cr1285","2024-03-07 10:06:54+00:00","Weigh","EVENT","22909"
"drive_term_cr1295","2024-03-07 10:07:06+00:00","Drive to Terminal","EVENT","22910"
"stock_cr1285","2024-03-07 10:09:11+00:00","Place in Stock","EVENT","22911"
"weigh_cr1295","2024-03-07 10:10:47+00:00","Weigh","EVENT","22912"
"stock_cr1295","2024-03-07 10:11:47+00:00","Place in Stock","EVENT","22913"
"create_td380","2024-03-07 10:21:36+00:00","Create Transport Document","EVENT","22914"
"reg_co384","2024-03-07 10:40:46+00:00","Register Customer Order","EVENT","22915"
"drive_term_cr1266","2024-03-07 10:43:12+00:00","Drive to Terminal","EVENT","22916"
"weigh_cr1266","2024-03-07 10:45:05+00:00","Weigh","EVENT","22917"
"stock_cr1266","2024-03-07 10:47:36+00:00","Place in Stock","EVENT","22918"
"load_truck_hu6852","2024-03-07 10:59:50+00:00","Load Truck","EVENT","22919"
"drive_term_cr1292","2024-03-07 11:03:29+00:00","Drive to Terminal","EVENT","22920"
"weigh_cr1292","2024-03-07 12:04:32+00:00","Weigh","EVENT","22921"
"stock_cr1292","2024-03-07 12:08:10+00:00","Place in Stock","EVENT","22922"
"book_vehs_td380","2024-03-07 12:38:07+00:00","Book Vehicles","EVENT","22923"
"drive_term_cr1307","2024-03-07 13:45:18+00:00","Drive to Terminal","EVENT","22924"
"weigh_cr1307","2024-03-07 13:46:23+00:00","Weigh","EVENT","22925"
"stock_cr1307","2024-03-07 13:48:41+00:00","Place in Stock","EVENT","22926"
"order_crs_td380","2024-03-07 16:06:58+00:00","Order Empty Containers","EVENT","22927"
"reg_co385","2024-03-07 16:46:14+00:00","Register Customer Order","EVENT","22928"
"pick_cr1304","2024-03-07 19:21:30+00:00","Pick Up Empty Container","EVENT","22929"
"collect_hu6864","2024-03-07 19:21:30+00:00","Collect Goods","EVENT","22930"
"pick_cr1303","2024-03-07 19:36:56+00:00","Pick Up Empty Container","EVENT","22931"
"pick_cr1293","2024-03-07 22:02:34+00:00","Pick Up Empty Container","EVENT","22932"
"pick_cr1291","2024-03-08 06:07:26+00:00","Pick Up Empty Container","EVENT","22933"
"collect_hu6880","2024-03-08 06:25:24+00:00","Collect Goods","EVENT","22934"
"collect_hu6863","2024-03-08 06:29:18+00:00","Collect Goods","EVENT","22935"
"pick_cr1317","2024-03-08 06:30:26+00:00","Pick Up Empty Container","EVENT","22936"
"collect_hu6868","2024-03-08 06:31:09+00:00","Collect Goods","EVENT","22937"
"collect_hu6874","2024-03-08 06:33:58+00:00","Collect Goods","EVENT","22938"
"collect_hu6882","2024-03-08 06:41:52+00:00","Collect Goods","EVENT","22939"
"collect_hu6884","2024-03-08 06:44:34+00:00","Collect Goods","EVENT","22940"
"load_truck_hu6874","2024-03-08 06:53:02+00:00","Load Truck","EVENT","22941"
"collect_hu6885","2024-03-08 06:56:33+00:00","Collect Goods","EVENT","22942"
"load_truck_hu6882","2024-03-08 06:56:46+00:00","Load Truck","EVENT","22943"
"load_truck_hu6880","2024-03-08 06:59:00+00:00","Load Truck","EVENT","22944"
"load_truck_hu6863","2024-03-08 07:12:14+00:00","Load Truck","EVENT","22945"
"load_truck_hu6864","2024-03-08 07:20:13+00:00","Load Truck","EVENT","22946"
"load_truck_hu6868","2024-03-08 07:27:35+00:00","Load Truck","EVENT","22947"
"load_truck_hu6884","2024-03-08 07:50:43+00:00","Load Truck","EVENT","22948"
"collect_hu6888","2024-03-08 08:10:45+00:00","Collect Goods","EVENT","22949"
"collect_hu6866","2024-03-08 08:13:07+00:00","Collect Goods","EVENT","22950"
"collect_hu6876","2024-03-08 08:15:05+00:00","Collect Goods","EVENT","22951"
"load_truck_hu6866","2024-03-08 08:15:05+00:00","Load Truck","EVENT","22952"
"collect_hu6870","2024-03-08 08:21:30+00:00","Collect Goods","EVENT","22953"
"load_truck_hu6876","2024-03-08 08:21:30+00:00","Load Truck","EVENT","22954"
"collect_hu6875","2024-03-08 08:31:15+00:00","Collect Goods","EVENT","22955"
"load_truck_hu6870","2024-03-08 08:31:15+00:00","Load Truck","EVENT","22956"
"collect_hu6878","2024-03-08 08:35:17+00:00","Collect Goods","EVENT","22957"
"load_truck_hu6875","2024-03-08 08:35:17+00:00","Load Truck","EVENT","22958"
"collect_hu6872","2024-03-08 08:36:02+00:00","Collect Goods","EVENT","22959"
"load_truck_hu6878","2024-03-08 08:38:13+00:00","Load Truck","EVENT","22960"
"collect_hu6862","2024-03-08 08:42:23+00:00","Collect Goods","EVENT","22961"
"load_truck_hu6872","2024-03-08 08:42:23+00:00","Load Truck","EVENT","22962"
"collect_hu6867","2024-03-08 08:43:38+00:00","Collect Goods","EVENT","22963"
"load_truck_hu6862","2024-03-08 08:43:38+00:00","Load Truck","EVENT","22964"
"collect_hu6881","2024-03-08 08:44:26+00:00","Collect Goods","EVENT","22965"
"load_truck_hu6867","2024-03-08 08:48:55+00:00","Load Truck","EVENT","22966"
"load_truck_hu6885","2024-03-08 08:50:44+00:00","Load Truck","EVENT","22967"
"load_truck_hu6888","2024-03-08 08:51:55+00:00","Load Truck","EVENT","22968"
"collect_hu6873","2024-03-08 08:52:45+00:00","Collect Goods","EVENT","22969"
"load_truck_hu6881","2024-03-08 08:52:45+00:00","Load Truck","EVENT","22970"
"collect_hu6879","2024-03-08 08:54:19+00:00","Collect Goods","EVENT","22971"
"load_truck_hu6873","2024-03-08 08:54:19+00:00","Load Truck","EVENT","22972"
"collect_hu6883","2024-03-08 08:56:07+00:00","Collect Goods","EVENT","22973"
"load_truck_hu6879","2024-03-08 08:56:07+00:00","Load Truck","EVENT","22974"
"collect_hu6887","2024-03-08 08:57:19+00:00","Collect Goods","EVENT","22975"
"collect_hu6869","2024-03-08 08:57:57+00:00","Collect Goods","EVENT","22976"
"load_truck_hu6887","2024-03-08 08:57:57+00:00","Load Truck","EVENT","22977"
"load_truck_hu6883","2024-03-08 08:58:25+00:00","Load Truck","EVENT","22978"
"collect_hu6865","2024-03-08 08:58:57+00:00","Collect Goods","EVENT","22979"
"load_truck_hu6869","2024-03-08 08:58:57+00:00","Load Truck","EVENT","22980"
"depart_vh82","2024-03-08 10:00:00+00:00","Depart","EVENT","22981"
"collect_hu6877","2024-03-08 10:04:43+00:00","Collect Goods","EVENT","22982"
"load_truck_hu6865","2024-03-08 10:04:43+00:00","Load Truck","EVENT","22983"
"collect_hu6871","2024-03-08 10:06:41+00:00","Collect Goods","EVENT","22984"
"load_truck_hu6877","2024-03-08 10:06:41+00:00","Load Truck","EVENT","22985"
"collect_hu6886","2024-03-08 10:07:52+00:00","Collect Goods","EVENT","22986"
"load_truck_hu6871","2024-03-08 10:07:52+00:00","Load Truck","EVENT","22987"
"load_truck_hu6886","2024-03-08 10:09:03+00:00","Load Truck","EVENT","22988"
"pick_cr1296","2024-03-08 10:09:40+00:00","Pick Up Empty Container","EVENT","22989"
"collect_hu6890","2024-03-08 10:09:40+00:00","Collect Goods","EVENT","22990"
"collect_hu6893","2024-03-08 10:10:43+00:00","Collect Goods","EVENT","22991"
"collect_hu6891","2024-03-08 10:12:36+00:00","Collect Goods","EVENT","22992"
"collect_hu6894","2024-03-08 10:15:01+00:00","Collect Goods","EVENT","22993"
"collect_hu6892","2024-03-08 10:20:40+00:00","Collect Goods","EVENT","22994"
"drive_term_cr1303","2024-03-08 10:22:30+00:00","Drive to Terminal","EVENT","22995"
"weigh_cr1303","2024-03-08 10:25:42+00:00","Weigh","EVENT","22996"
"collect_hu6889","2024-03-08 10:26:06+00:00","Collect Goods","EVENT","22997"
"stock_cr1303","2024-03-08 10:31:08+00:00","Place in Stock","EVENT","22998"
"load_truck_hu6890","2024-03-08 10:34:49+00:00","Load Truck","EVENT","22999"
"load_truck_hu6894","2024-03-08 10:37:25+00:00","Load Truck","EVENT","23000"
"load_truck_hu6889","2024-03-08 10:41:57+00:00","Load Truck","EVENT","23001"
"load_truck_hu6892","2024-03-08 10:45:03+00:00","Load Truck","EVENT","23002"
"load_truck_hu6891","2024-03-08 10:46:36+00:00","Load Truck","EVENT","23003"
"load_truck_hu6893","2024-03-08 10:47:25+00:00","Load Truck","EVENT","23004"
"drive_term_cr1304","2024-03-08 10:55:14+00:00","Drive to Terminal","EVENT","23005"
"weigh_cr1304","2024-03-08 10:57:40+00:00","Weigh","EVENT","23006"
"stock_cr1304","2024-03-08 10:59:58+00:00","Place in Stock","EVENT","23007"
"drive_term_cr1291","2024-03-08 11:10:30+00:00","Drive to Terminal","EVENT","23008"
"pick_cr1311","2024-03-08 11:44:15+00:00","Pick Up Empty Container","EVENT","23009"
"collect_hu6899","2024-03-08 11:44:15+00:00","Collect Goods","EVENT","23010"
"drive_term_cr1317","2024-03-08 12:11:21+00:00","Drive to Terminal","EVENT","23011"
"drive_term_cr1293","2024-03-08 12:12:17+00:00","Drive to Terminal","EVENT","23012"
"weigh_cr1317","2024-03-08 12:12:37+00:00","Weigh","EVENT","23013"
"stock_cr1317","2024-03-08 12:13:30+00:00","Place in Stock","EVENT","23014"
"weigh_cr1291","2024-03-08 12:15:53+00:00","Weigh","EVENT","23015"
"weigh_cr1293","2024-03-08 12:17:36+00:00","Weigh","EVENT","23016"
"stock_cr1293","2024-03-08 12:19:41+00:00","Place in Stock","EVENT","23017"
"stock_cr1291","2024-03-08 12:20:45+00:00","Place in Stock","EVENT","23018"
"collect_hu6898","2024-03-08 12:45:03+00:00","Collect Goods","EVENT","23019"
"collect_hu6900","2024-03-08 12:46:06+00:00","Collect Goods","EVENT","23020"
"collect_hu6896","2024-03-08 12:47:36+00:00","Collect Goods","EVENT","23021"
"reg_co386","2024-03-08 12:48:59+00:00","Register Customer Order","EVENT","23022"
"collect_hu6897","2024-03-08 12:49:39+00:00","Collect Goods","EVENT","23023"
"drive_term_cr1296","2024-03-08 12:49:45+00:00","Drive to Terminal","EVENT","23024"
"weigh_cr1296","2024-03-08 12:50:37+00:00","Weigh","EVENT","23025"
